date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:26:26	0/0	---MC-	302	error ('Found')	image/png	etag:fb0c4240786192ff83949b5ce61b6b91	https://voices.uchicago.edu/ignite/files/2021/01/cropped-IGNITE-icon-180x180.png	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2021/01/cropped-IGNITE-icon-180x180.png	(from https://voices.uchicago.edu/ignite/)
23:26:26	158/158	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%225f51ba48-9e%22	https://voices.uchicago.edu/ignite/wp-content/themes/voices-3/ds-script.js?ver=5.7.4	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-content/themes/voices-3/ds-script4999.js	(from https://voices.uchicago.edu/ignite/)
23:26:26	0/0	---MC-	302	error ('Found')	image/png	etag:e877a8ba64383073a8a1b8c429424ac1	https://voices.uchicago.edu/ignite/files/2021/03/uchicago_gme-logo-600x140.png	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2021/03/uchicago_gme-logo-600x140.png	(from https://voices.uchicago.edu/ignite/)
23:26:26	3181/3181	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%225e54d4ae-c6d%22	https://voices.uchicago.edu/ignite/wp-content/mu-plugins/divi-builder-additional-modules-files/Divi-Blog-Extras/scripts/frontend-bundle.min.js?ver=2.3.2	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-content/mu-plugins/divi-builder-additional-modules-files/Divi-Blog-Extras/scripts/frontend-bundle.min95b8.js	(from https://voices.uchicago.edu/ignite/)
23:26:26	0/0	---MC-	302	error ('Found')	image/png	etag:363de4ce406948dab2a36f6b5840c23e	https://voices.uchicago.edu/ignite/files/2021/01/ignite-logo.png	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2021/01/ignite-logo.png	(from https://voices.uchicago.edu/ignite/)
23:26:26	472/472	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%225e54d4ae-1d8%22	https://voices.uchicago.edu/ignite/wp-content/mu-plugins/divi-builder-additional-modules-files/Divi-Blog-Extras/scripts/widget.min.js?ver=2.3.2	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-content/mu-plugins/divi-builder-additional-modules-files/Divi-Blog-Extras/scripts/widget.min95b8.js	(from https://voices.uchicago.edu/ignite/)
23:26:26	0/0	---MC-	302	error ('Found')	image/png	etag:bc20f2857f9d6a38d0bc165380011561	https://voices.uchicago.edu/ignite/files/2021/01/ignite_logo-no-tl-glow.png	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2021/01/ignite_logo-no-tl-glow.png	(from https://voices.uchicago.edu/ignite/)
23:26:26	0/0	---MC-	302	error ('Found')	image/jpeg	etag:41f6ebfedb3f400e6d5c15a57108a70f	https://voices.uchicago.edu/ignite/files/2021/01/MD-in-Room-AIQ1.jpg	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2021/01/MD-in-Room-AIQ1.jpg	(from https://voices.uchicago.edu/ignite/)
23:26:27	0/0	---MC-	302	error ('Found')	image/png	etag:914ccd174f9b4c2bb7c819a1bc3bf3df	https://voices.uchicago.edu/ignite/files/2021/01/IGNITE-MDR-Badgecard-front.png	C:/My%20Web%20Sites/Ignite%20Website/ignite/files/2021/01/IGNITE-MDR-Badgecard-front.png	(from https://voices.uchicago.edu/ignite/)
23:26:27	1045/1045	U-----	200	untouched ('')	text/xml	etag:W/%225e0daf3a-415%22	https://voices.uchicago.edu/ignite/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/Ignite%20Website/ignite/wp-includes/wlwmanifest.xml	(from https://voices.uchicago.edu/ignite/)
